dataset;level;method;cls;nr_events;metric;score
bpic2011_f1;25;all_embeddings;LSTM;1;-1;auc;0.7068845886978644
bpic2011_f1;25;all_embeddings;LSTM;2;-1;auc;0.7558213210834787
bpic2011_f1;25;all_embeddings;LSTM;3;-1;auc;0.7666981051187515
bpic2011_f1;25;all_embeddings;LSTM;4;-1;auc;0.7639288281811647
bpic2011_f1;25;all_embeddings;LSTM;5;-1;auc;0.7620637039862673
bpic2011_f1;25;all_embeddings;LSTM;6;-1;auc;0.7651361235270215
bpic2011_f1;25;all_embeddings;LSTM;7;-1;auc;0.7835315832649713
bpic2011_f1;25;all_embeddings;LSTM;8;-1;auc;0.810167714884696
bpic2011_f1;25;all_embeddings;LSTM;9;-1;auc;0.8194708994708996
bpic2011_f1;25;all_embeddings;LSTM;10;-1;auc;0.8204232804232806
bpic2011_f1;25;all_embeddings;LSTM;11;-1;auc;0.8246753246753247
bpic2011_f1;25;all_embeddings;LSTM;12;-1;auc;0.8266233766233766
bpic2011_f1;25;all_embeddings;LSTM;13;-1;auc;0.8206896551724138
bpic2011_f1;25;all_embeddings;LSTM;14;-1;auc;0.8248062015503876
bpic2011_f1;25;all_embeddings;LSTM;15;-1;auc;0.8292358803986711
bpic2011_f1;25;all_embeddings;LSTM;16;-1;auc;0.8352159468438538
bpic2011_f1;25;all_embeddings;LSTM;17;-1;auc;0.8360912343470484
bpic2011_f1;25;all_embeddings;LSTM;18;-1;auc;0.837097495527728
bpic2011_f1;25;all_embeddings;LSTM;19;-1;auc;0.8411764705882353
bpic2011_f1;25;all_embeddings;LSTM;20;-1;auc;0.8520184544405998
bpic2011_f1;25;all_embeddings;LSTM;21;-1;auc;0.8543529411764705
bpic2011_f1;25;all_embeddings;LSTM;22;-1;auc;0.8606516290726818
bpic2011_f1;25;all_embeddings;LSTM;23;-1;auc;0.857919254658385
bpic2011_f1;25;all_embeddings;LSTM;24;-1;auc;0.8646334938469771
bpic2011_f1;25;all_embeddings;LSTM;25;-1;auc;0.8514419852448021
bpic2011_f1;25;all_embeddings;LSTM;26;-1;auc;0.8557142857142856
bpic2011_f1;25;all_embeddings;LSTM;27;-1;auc;0.8774407976734524
bpic2011_f1;25;all_embeddings;LSTM;28;-1;auc;0.8821138211382114
bpic2011_f1;25;all_embeddings;LSTM;29;-1;auc;0.9228395061728396
bpic2011_f1;25;all_embeddings;LSTM;30;-1;auc;0.9349046015712683
bpic2011_f1;25;all_embeddings;LSTM;31;-1;auc;0.92625
bpic2011_f1;25;all_embeddings;LSTM;32;-1;auc;0.9177489177489178
bpic2011_f1;25;all_embeddings;LSTM;33;-1;auc;0.9105339105339105
bpic2011_f1;25;all_embeddings;LSTM;34;-1;auc;0.9454887218045114
bpic2011_f1;25;all_embeddings;LSTM;35;-1;auc;0.9552631578947368
bpic2011_f1;25;all_embeddings;LSTM;36;-1;auc;0.9513513513513514
bpic2011_f1;25;all_embeddings;LSTM;-1;auc;0.8181840790713054
